,北海道,青森県,岩手県,宮城県,秋田県,山形県,福島県,茨城県,栃木県,群馬県,埼玉県,千葉県,東京都,神奈川県,新潟県,富山県,石川県,福井県,山梨県,長野県,岐阜県,静岡県,愛知県,三重県,滋賀県,京都府,大阪府,兵庫県,奈良県,和歌山県,鳥取県,島根県,岡山県,広島県,山口県,徳島県,香川県,愛媛県,高知県,福岡県,佐賀県,長崎県,熊本県,大分県,宮崎県,鹿児島県,沖縄県,その他
2020-03-28,172.0,6.0,0.0,2.0,4.0,0.0,2.0,13.0,11.0,15.0,78.0,126.0,368.0,104.0,31.0,0.0,9.0,12.0,4.0,6.0,16.0,4.0,164.0,9.0,6.0,37.0,192.0,125.0,11.0,17.0,0.0,0.0,3.0,4.0,6.0,1.0,1.0,4.0,13.0,21.0,1.0,2.0,10.0,27.0,3.0,1.0,6.0,
2020-03-29,176.0,7.0,0.0,2.0,4.0,0.0,2.0,16.0,12.0,18.0,83.0,160.0,436.0,107.0,31.0,0.0,9.0,13.0,4.0,8.0,21.0,4.0,167.0,9.0,6.0,46.0,209.0,132.0,11.0,17.0,0.0,0.0,3.0,6.0,6.0,1.0,1.0,4.0,14.0,22.0,1.0,2.0,10.0,28.0,3.0,1.0,8.0,
2020-03-30,177.0,7.0,0.0,6.0,4.0,0.0,2.0,20.0,12.0,18.0,84.0,160.0,449.0,115.0,31.0,1.0,11.0,15.0,5.0,8.0,21.0,4.0,170.0,11.0,6.0,54.0,217.0,136.0,11.0,17.0,0.0,0.0,4.0,6.0,6.0,1.0,1.0,4.0,15.0,23.0,1.0,2.0,11.0,28.0,3.0,1.0,9.0,
2020-03-31,177.0,8.0,0.0,7.0,6.0,1.0,4.0,24.0,14.0,19.0,98.0,164.0,527.0,120.0,31.0,3.0,13.0,16.0,6.0,8.0,23.0,6.0,176.0,11.0,7.0,68.0,245.0,147.0,11.0,17.0,0.0,0.0,4.0,6.0,6.0,3.0,2.0,9.0,17.0,43.0,2.0,2.0,14.0,29.0,3.0,1.0,9.0,0.0
2020-04-01,182.0,8.0,0.0,7.0,6.0,1.0,6.0,24.0,14.0,20.0,101.0,175.0,593.0,138.0,31.0,5.0,15.0,22.0,8.0,9.0,22.0,6.0,181.0,11.0,8.0,71.0,279.0,161.0,15.0,18.0,0.0,0.0,4.0,6.0,6.0,3.0,2.0,9.0,20.0,52.0,4.0,5.0,15.0,29.0,3.0,2.0,9.0,0.0
2020-04-02,185.0,9.0,0.0,12.0,7.0,1.0,8.0,26.0,14.0,20.0,113.0,181.0,690.0,153.0,31.0,8.0,16.0,31.0,9.0,9.0,22.0,6.0,186.0,12.0,8.0,79.0,312.0,167.0,19.0,20.0,0.0,0.0,7.0,6.0,6.0,3.0,2.0,11.0,21.0,62.0,4.0,5.0,15.0,30.0,3.0,3.0,9.0,0.0
2020-04-03,190.0,11.0,0.0,13.0,9.0,1.0,9.0,54.0,14.0,24.0,131.0,192.0,779.0,181.0,32.0,8.0,24.0,40.0,9.0,10.0,39.0,8.0,198.0,12.0,14.0,91.0,347.0,172.0,21.0,21.0,0.0,0.0,9.0,8.0,7.0,3.0,2.0,11.0,21.0,66.0,5.0,7.0,15.0,31.0,4.0,3.0,9.0,0.0
2020-04-04,193.0,11.0,0.0,20.0,10.0,6.0,14.0,59.0,14.0,25.0,153.0,219.0,897.0,197.0,32.0,10.0,32.0,44.0,11.0,11.0,43.0,10.0,216.0,12.0,17.0,105.0,388.0,182.0,24.0,21.0,0.0,0.0,10.0,13.0,7.0,3.0,2.0,12.0,24.0,67.0,6.0,8.0,16.0,31.0,4.0,3.0,9.0,0.0
2020-04-05,194.0,11.0,0.0,23.0,11.0,10.0,16.0,64.0,14.0,26.0,174.0,238.0,1040.0,226.0,32.0,10.0,43.0,51.0,13.0,12.0,50.0,10.0,227.0,13.0,18.0,111.0,409.0,195.0,25.0,25.0,0.0,0.0,11.0,16.0,8.0,3.0,2.0,12.0,31.0,109.0,8.0,9.0,20.0,31.0,6.0,3.0,9.0,0.0
2020-04-06,194.0,11.0,0.0,26.0,11.0,13.0,16.0,71.0,14.0,26.0,195.0,253.0,1123.0,261.0,32.0,11.0,45.0,57.0,14.0,14.0,51.0,10.0,237.0,13.0,18.0,119.0,429.0,201.0,26.0,27.0,0.0,0.0,11.0,16.0,12.0,3.0,2.0,14.0,34.0,113.0,8.0,9.0,20.0,32.0,7.0,3.0,15.0,0.0
2020-04-07,198.0,11.0,0.0,27.0,11.0,19.0,24.0,77.0,15.0,29.0,209.0,284.0,1203.0,279.0,34.0,12.0,51.0,57.0,19.0,14.0,51.0,10.0,258.0,13.0,18.0,139.0,482.0,216.0,28.0,28.0,0.0,0.0,12.0,19.0,13.0,3.0,2.0,23.0,36.0,136.0,9.0,9.0,21.0,32.0,7.0,3.0,27.0,0.0
2020-04-08,208.0,12.0,0.0,34.0,11.0,22.0,29.0,77.0,21.0,29.0,242.0,317.0,1347.0,327.0,37.0,14.0,66.0,67.0,22.0,19.0,69.0,15.0,278.0,13.0,24.0,149.0,525.0,216.0,30.0,29.0,0.0,0.0,15.0,23.0,17.0,3.0,3.0,25.0,37.0,161.0,11.0,12.0,23.0,41.0,12.0,3.0,32.0,0.0
2020-04-09,226.0,14.0,0.0,36.0,11.0,27.0,33.0,81.0,31.0,33.0,271.0,342.0,1528.0,375.0,39.0,16.0,72.0,72.0,24.0,21.0,76.0,16.0,299.0,15.0,26.0,159.0,589.0,273.0,34.0,32.0,0.0,1.0,16.0,25.0,17.0,3.0,3.0,26.0,47.0,187.0,11.0,14.0,23.0,41.0,16.0,3.0,42.0,0.0
2020-04-10,239.0,14.0,0.0,37.0,12.0,27.0,36.0,82.0,31.0,35.0,325.0,375.0,1717.0,425.0,41.0,23.0,92.0,76.0,27.0,28.0,82.0,34.0,313.0,15.0,34.0,168.0,697.0,316.0,37.0,33.0,1.0,2.0,16.0,25.0,17.0,3.0,4.0,28.0,52.0,224.0,12.0,14.0,23.0,42.0,16.0,3.0,49.0,0.0
2020-04-11,255.0,22.0,0.0,46.0,13.0,32.0,37.0,91.0,32.0,79.0,345.0,411.0,1914.0,465.0,41.0,23.0,104.0,86.0,32.0,28.0,91.0,39.0,340.0,17.0,38.0,181.0,767.0,358.0,39.0,33.0,1.0,6.0,16.0,31.0,19.0,3.0,4.0,30.0,54.0,332.0,12.0,14.0,23.0,42.0,17.0,4.0,49.0,0.0
2020-04-12,267.0,22.0,0.0,52.0,15.0,34.0,38.0,109.0,35.0,90.0,386.0,455.0,2080.0,478.0,42.0,30.0,113.0,88.0,35.0,29.0,105.0,41.0,319.0,17.0,38.0,193.0,812.0,375.0,41.0,34.0,1.0,7.0,16.0,56.0,23.0,3.0,8.0,30.0,60.0,362.0,13.0,14.0,28.0,42.0,17.0,4.0,66.0,0.0
2020-04-13,272.0,22.0,0.0,54.0,15.0,35.0,38.0,110.0,36.0,91.0,414.0,474.0,2171.0,572.0,42.0,49.0,121.0,92.0,35.0,34.0,112.0,46.0,328.0,17.0,40.0,205.0,836.0,384.0,44.0,34.0,1.0,8.0,16.0,57.0,24.0,3.0,16.0,37.0,60.0,373.0,13.0,14.0,28.0,43.0,17.0,4.0,72.0,0.0
2020-04-14,279.0,22.0,0.0,64.0,16.0,39.0,39.0,116.0,38.0,97.0,433.0,490.0,2332.0,594.0,45.0,54.0,131.0,92.0,36.0,35.0,127.0,46.0,338.0,19.0,51.0,210.0,895.0,403.0,47.0,35.0,1.0,10.0,16.0,66.0,25.0,3.0,20.0,39.0,60.0,403.0,15.0,14.0,29.0,43.0,17.0,4.0,76.0,0.0
2020-04-15,302.0,22.0,0.0,65.0,16.0,45.0,40.0,119.0,39.0,107.0,479.0,525.0,2457.0,614.0,46.0,54.0,140.0,100.0,39.0,36.0,128.0,47.0,350.0,20.0,52.0,215.0,969.0,423.0,53.0,37.0,1.0,13.0,16.0,67.0,28.0,3.0,20.0,40.0,62.0,433.0,17.0,15.0,31.0,50.0,17.0,4.0,86.0,0.0
2020-04-16,336.0,22.0,0.0,75.0,16.0,50.0,49.0,123.0,42.0,109.0,535.0,539.0,2606.0,673.0,47.0,65.0,146.0,103.0,43.0,45.0,132.0,48.0,364.0,26.0,57.0,225.0,1021.0,453.0,54.0,38.0,1.0,14.0,18.0,118.0,29.0,3.0,21.0,41.0,62.0,459.0,15.0,16.0,31.0,50.0,17.0,4.0,86.0,0.0
2020-04-17,370.0,22.0,0.0,79.0,16.0,58.0,52.0,131.0,44.0,114.0,575.0,609.0,2807.0,710.0,53.0,69.0,160.0,104.0,46.0,47.0,136.0,51.0,374.0,32.0,68.0,235.0,1076.0,480.0,56.0,39.0,1.0,15.0,18.0,124.0,30.0,3.0,24.0,41.0,63.0,476.0,16.0,17.0,35.0,54.0,17.0,6.0,101.0,0.0
2020-04-18,407.0,22.0,0.0,83.0,16.0,60.0,60.0,135.0,44.0,120.0,610.0,643.0,2988.0,754.0,56.0,79.0,173.0,106.0,48.0,47.0,137.0,50.0,391.0,35.0,70.0,242.0,1164.0,502.0,60.0,40.0,3.0,15.0,18.0,129.0,30.0,3.0,24.0,44.0,64.0,500.0,16.0,17.0,35.0,54.0,17.0,7.0,101.0,0.0
2020-04-19,434.0,22.0,0.0,83.0,16.0,61.0,62.0,139.0,46.0,122.0,642.0,661.0,3095.0,784.0,56.0,92.0,178.0,112.0,49.0,52.0,139.0,52.0,401.0,36.0,71.0,251.0,1212.0,513.0,62.0,46.0,3.0,16.0,19.0,132.0,30.0,3.0,25.0,45.0,68.0,516.0,17.0,17.0,39.0,54.0,17.0,8.0,110.0,0.0
2020-04-20,451.0,22.0,0.0,84.0,16.0,64.0,64.0,143.0,49.0,124.0,662.0,683.0,3197.0,802.0,56.0,114.0,180.0,113.0,49.0,52.0,139.0,52.0,406.0,39.0,72.0,259.0,1297.0,524.0,64.0,46.0,3.0,16.0,19.0,137.0,30.0,3.0,26.0,46.0,69.0,524.0,17.0,17.0,40.0,55.0,17.0,10.0,121.0,0.0
2020-04-21,473.0,22.0,0.0,84.0,16.0,64.0,64.0,146.0,51.0,131.0,681.0,704.0,3320.0,816.0,58.0,115.0,190.0,118.0,50.0,54.0,140.0,53.0,422.0,41.0,76.0,264.0,1351.0,546.0,73.0,47.0,3.0,16.0,19.0,138.0,31.0,5.0,26.0,47.0,69.0,539.0,17.0,17.0,41.0,60.0,17.0,10.0,125.0,0.0
2020-04-22,495.0,22.0,0.0,84.0,16.0,65.0,65.0,151.0,52.0,131.0,714.0,725.0,3452.0,841.0,61.0,115.0,199.0,119.0,51.0,56.0,143.0,57.0,441.0,43.0,88.0,275.0,1382.0,563.0,75.0,49.0,3.0,16.0,19.0,139.0,31.0,5.0,26.0,47.0,70.0,560.0,18.0,16.0,41.0,60.0,17.0,10.0,130.0,34.0
2020-04-23,540.0,22.0,0.0,84.0,16.0,65.0,65.0,153.0,53.0,138.0,753.0,749.0,3586.0,880.0,62.0,150.0,216.0,119.0,51.0,59.0,146.0,58.0,453.0,43.0,92.0,282.0,1417.0,581.0,76.0,50.0,3.0,16.0,19.0,142.0,31.0,5.0,28.0,47.0,71.0,572.0,21.0,16.0,43.0,60.0,17.0,10.0,132.0,48.0
2020-04-24,562.0,22.0,0.0,84.0,16.0,66.0,66.0,157.0,53.0,140.0,767.0,768.0,3747.0,912.0,65.0,163.0,222.0,120.0,51.0,67.0,146.0,59.0,474.0,45.0,93.0,286.0,1448.0,605.0,76.0,52.0,3.0,16.0,20.0,142.0,31.0,5.0,28.0,47.0,71.0,584.0,32.0,16.0,43.0,60.0,17.0,10.0,133.0,91.0
2020-04-25,601.0,22.0,0.0,85.0,16.0,66.0,68.0,158.0,52.0,140.0,786.0,778.0,3850.0,943.0,65.0,175.0,224.0,120.0,51.0,66.0,146.0,62.0,475.0,45.0,94.0,290.0,1477.0,619.0,76.0,57.0,3.0,16.0,21.0,143.0,31.0,5.0,28.0,47.0,72.0,595.0,36.0,16.0,43.0,60.0,17.0,10.0,133.0,148.0
2020-04-26,615.0,22.0,0.0,85.0,16.0,66.0,69.0,161.0,52.0,141.0,806.0,786.0,3922.0,959.0,69.0,177.0,229.0,121.0,51.0,66.0,146.0,63.0,476.0,45.0,94.0,294.0,1493.0,627.0,76.0,58.0,3.0,22.0,22.0,145.0,31.0,5.0,28.0,47.0,73.0,606.0,36.0,16.0,45.0,60.0,17.0,10.0,133.0,148.0
2020-04-27,650.0,23.0,0.0,86.0,16.0,66.0,69.0,161.0,54.0,146.0,823.0,793.0,3961.0,965.0,69.0,181.0,236.0,121.0,51.0,66.0,146.0,64.0,477.0,45.0,94.0,309.0,1523.0,629.0,78.0,59.0,3.0,22.0,22.0,145.0,32.0,5.0,28.0,47.0,73.0,615.0,36.0,16.0,45.0,60.0,17.0,10.0,137.0,148.0
2020-04-28,688.0,26.0,0.0,87.0,16.0,66.0,70.0,162.0,54.0,146.0,828.0,801.0,4073.0,975.0,75.0,190.0,245.0,122.0,52.0,66.0,146.0,67.0,482.0,45.0,94.0,313.0,1555.0,636.0,80.0,60.0,3.0,23.0,22.0,149.0,32.0,5.0,28.0,47.0,73.0,619.0,37.0,16.0,45.0,60.0,17.0,10.0,141.0,148.0
2020-04-29,726.0,26.0,0.0,88.0,16.0,68.0,72.0,162.0,54.0,146.0,843.0,806.0,4120.0,1002.0,75.0,190.0,250.0,122.0,52.0,66.0,146.0,68.0,486.0,45.0,96.0,316.0,1599.0,642.0,82.0,60.0,3.0,23.0,23.0,153.0,32.0,5.0,28.0,47.0,74.0,639.0,38.0,17.0,47.0,60.0,17.0,10.0,141.0,148.0
2020-04-30,767.0,26.0,0.0,88.0,16.0,68.0,73.0,163.0,54.0,146.0,851.0,810.0,4166.0,1028.0,75.0,202.0,251.0,122.0,52.0,66.0,146.0,72.0,488.0,45.0,96.0,319.0,1627.0,645.0,82.0,62.0,3.0,23.0,23.0,155.0,32.0,5.0,28.0,47.0,74.0,642.0,41.0,17.0,47.0,60.0,17.0,10.0,142.0,148.0
2020-05-01,790.0,26.0,0.0,88.0,16.0,68.0,74.0,165.0,54.0,146.0,857.0,816.0,4331.0,1042.0,77.0,201.0,254.0,122.0,54.0,66.0,149.0,73.0,491.0,45.0,96.0,323.0,1641.0,650.0,85.0,62.0,3.0,23.0,23.0,156.0,34.0,5.0,28.0,47.0,74.0,645.0,42.0,17.0,47.0,60.0,17.0,10.0,142.0,148.0
2020-05-02,823.0,26.0,0.0,88.0,16.0,68.0,75.0,165.0,54.0,146.0,878.0,823.0,4491.0,1060.0,77.0,209.0,260.0,122.0,55.0,69.0,150.0,73.0,491.0,45.0,96.0,328.0,1658.0,654.0,86.0,62.0,3.0,23.0,23.0,161.0,34.0,5.0,28.0,47.0,74.0,648.0,42.0,17.0,47.0,60.0,17.0,10.0,142.0,148.0
2020-05-03,847.0,26.0,0.0,88.0,16.0,68.0,78.0,165.0,54.0,146.0,888.0,828.0,4582.0,1101.0,77.0,212.0,264.0,122.0,56.0,70.0,150.0,73.0,492.0,45.0,96.0,331.0,1669.0,667.0,87.0,62.0,3.0,24.0,23.0,162.0,35.0,5.0,28.0,48.0,74.0,648.0,44.0,17.0,47.0,60.0,17.0,10.0,142.0,148.0
2020-05-04,879.0,26.0,0.0,88.0,16.0,69.0,78.0,167.0,54.0,146.0,894.0,834.0,4669.0,1111.0,77.0,212.0,267.0,122.0,56.0,72.0,150.0,73.0,495.0,45.0,98.0,334.0,1682.0,667.0,87.0,62.0,3.0,24.0,23.0,162.0,36.0,5.0,28.0,48.0,74.0,649.0,45.0,17.0,47.0,60.0,17.0,10.0,142.0,149.0
2020-05-05,891.0,26.0,0.0,88.0,16.0,69.0,79.0,168.0,54.0,146.0,901.0,835.0,4727.0,1125.0,78.0,216.0,268.0,122.0,56.0,72.0,150.0,73.0,498.0,45.0,98.0,338.0,1689.0,673.0,88.0,62.0,3.0,24.0,23.0,162.0,37.0,5.0,28.0,48.0,74.0,650.0,45.0,17.0,47.0,60.0,17.0,10.0,142.0,149.0
2020-05-06,914.0,26.0,0.0,88.0,16.0,69.0,79.0,168.0,54.0,147.0,909.0,837.0,4765.0,1132.0,78.0,219.0,271.0,122.0,56.0,73.0,150.0,73.0,498.0,45.0,98.0,341.0,1704.0,676.0,88.0,62.0,3.0,24.0,23.0,162.0,37.0,5.0,28.0,48.0,74.0,651.0,45.0,17.0,47.0,60.0,17.0,10.0,142.0,149.0
2020-05-07,928.0,26.0,0.0,88.0,16.0,69.0,79.0,168.0,54.0,147.0,922.0,842.0,4777.0,1145.0,78.0,220.0,275.0,122.0,56.0,73.0,150.0,73.0,498.0,45.0,98.0,347.0,1713.0,679.0,89.0,62.0,3.0,24.0,23.0,162.0,37.0,5.0,28.0,48.0,74.0,652.0,45.0,17.0,47.0,60.0,17.0,10.0,142.0,149.0
2020-05-08,928.0,27.0,0.0,88.0,16.0,69.0,81.0,168.0,54.0,147.0,946.0,876.0,4810.0,1150.0,82.0,216.0,275.0,122.0,56.0,74.0,150.0,73.0,491.0,45.0,97.0,347.0,1716.0,681.0,89.0,62.0,3.0,24.0,23.0,165.0,37.0,5.0,28.0,48.0,74.0,651.0,45.0,17.0,48.0,60.0,17.0,11.0,142.0,149.0
2020-05-09,934.0,27.0,0.0,88.0,16.0,69.0,81.0,168.0,54.0,147.0,962.0,879.0,4846.0,1158.0,82.0,216.0,277.0,122.0,56.0,74.0,150.0,73.0,491.0,45.0,97.0,347.0,1732.0,688.0,90.0,62.0,3.0,24.0,24.0,165.0,37.0,5.0,28.0,48.0,74.0,653.0,45.0,17.0,48.0,60.0,17.0,11.0,142.0,149.0
